Order ID,Product ID,Customer ID,Order Date,Sales,Profit,Quantity,Discount
MX-2015-ML1741031-42320,OFF-AR-3494,ML-1741031,12-11-2015,159,23,8,0.0
US-2015-BP1123055-42256,FUR-TA-5055,BP-1123055,09-09-2015,599,-1399,7,0.7
ID-2015-JG15310130-42133,OFF-AR-6105,JG-15310130,09-05-2015,131,-59,5,0.47
ES-2015-MG1769591-42335,OFF-PA-3988,MG-1769591,27-11-2015,158,-63,7,0.5
ID-2013-NM18445130-41504,TEC-CO-6010,NM-18445130,18-08-2013,224,0,1,0.37
ES-2015-SG20605120-42170,OFF-ST-6283,SG-20605120,15-06-2015,97,30,2,0.1
MX-2012-JL1583539-41216,FUR-CH-5806,JL-1583539,03-11-2012,331,0,3,0.0
IV-2014-MJ774029-41886,TEC-MA-6148,MJ-774029,04-09-2014,253,108,1,0.0
ID-2015-NR18550144-42131,OFF-AP-3580,NR-18550144,07-05-2015,933,-78,2,0.17
IN-2012-SC207707-41062,TEC-CO-5997,SC-207707,02-06-2012,267,-26,1,0.1
IT-2012-HW1493564-41205,TEC-PH-3148,HW-1493564,23-10-2012,382,-76,1,0.4
ES-2014-JF1519064-41760,OFF-PA-4000,JF-1519064,01-05-2014,205,96,10,0.0
ES-2013-MK1790545-41492,TEC-PH-3798,MK-1790545,06-08-2013,205,62,3,0.15
CA-2014-CC12430140-41656,TEC-AC-5105,CC-124301406,17-01-2014,371,66,3,0.0
CA-2014-CC12430140-41656,FUR-FU-6240,CC-124301406,17-01-2014,322,64,3,0.0
MX-2013-GH1441082-41581,FUR-BO-3647,GH-1441082,03-11-2013,336,92,5,0.2
MX-2015-DC1328582-42091,TEC-AC-5206,DC-1328582,28-03-2015,341,88,5,0.0
MX-2015-JL1513018-42159,FUR-CH-5367,JL-1513018,04-06-2015,145,63,5,0.0
IS-2014-AS13563-41923,TEC-PH-3785,AS-13563,11-10-2014,366,54,2,0.0
CA-2015-CC12430140-42281,FUR-FU-5165,CC-124301406,04-10-2015,83,21,4,0.0
IN-2015-JW1522058-42165,OFF-BI-2882,JW-1522058,10-06-2015,158,1,5,0.0
ID-2012-JD16015102-41216,FUR-CH-4629,JD-16015102,03-11-2012,248,-3,7,0.25
CA-2015-CC12430140-42369,OFF-AP-4222,CC-124301402,31-12-2015,209,56,2,0.0
ID-2012-AF10870102-40997,TEC-MA-5514,AF-10870102,29-03-2012,461,-110,5,0.25
ES-2013-CM1211564-41489,FUR-BO-4866,CM-1211564,03-08-2013,371,185,3,0.0
IR-2015-DE325560-42185,OFF-BI-4806,DE-325560,30-06-2015,246,68,8,0.0
NG-2012-JC534094-40953,OFF-PA-5854,JC-534094,14-02-2012,237,106,8,0.0
MX-2015-DB1336018-42137,TEC-PH-3817,DB-1336018,13-05-2015,184,40,2,0.0
MX-2012-SL2015582-41116,TEC-MA-5516,SL-2015582,26-07-2012,404,113,5,0.0
CA-2015-CC12430140-42315,OFF-AR-5318,CC-124301402,07-11-2015,13,3,5,0.0
ES-2015-GH14410139-42190,FUR-CH-4524,GH-14410139,05-07-2015,144,30,2,0.0
BU-2012-HR477019-41114,TEC-CO-3680,HR-477019,24-07-2012,260,46,1,0.0
IT-2015-JK1573091-42133,FUR-CH-4684,JK-1573091,09-05-2015,132,-55,2,0.5
IR-2012-MF766560-41214,FUR-FU-3951,MF-766560,01-11-2012,103,0,2,0.0
IN-2015-SH2039527-42234,TEC-CO-6002,SH-2039527,18-08-2015,496,64,4,0.0
ES-2013-BE1133548-41627,FUR-BO-3894,BE-1133548,19-12-2013,498,56,5,0.2
IN-2012-DB1340559-41052,OFF-ST-6273,DB-1340559,23-05-2012,366,61,8,0.17
CA-2015-CC12430140-42315,OFF-FA-6129,CC-124301402,07-11-2015,26,12,1,0.0
NI-2013-JD579095-41510,TEC-MA-5500,JD-579095,24-08-2013,105,-228,2,0.7
ES-2014-JH1582064-41993,OFF-AR-5931,JH-1582064,20-12-2014,137,63,3,0.0
ID-2012-KB1660092-41230,TEC-PH-3790,KB-1660092,17-11-2012,219,-58,4,0.4
ES-2015-NS1850562-42094,FUR-BO-3616,NS-1850562,31-03-2015,291,-204,4,0.5
KG-2013-RP927070-41402,OFF-SU-3002,RP-927070,08-05-2013,89,25,2,0.0
IN-2014-VT2170027-41877,FUR-FU-6241,VT-2170027,26-08-2014,307,21,7,0.0
MX-2012-BD1150093-41041,OFF-ST-6273,BD-1150093,12-05-2012,147,32,4,0.0
US-2013-KC1667555-41275,FUR-TA-3759,KC-1667555,01-01-2013,178,-154,2,0.7
ES-2015-CC1247545-42178,FUR-CH-5805,CC-1247545,23-06-2015,306,129,2,0.1
GH-2015-DV346549-42343,OFF-AR-6105,DV-346549,05-12-2015,98,15,2,0.0
IN-2015-GM1469527-42163,OFF-EN-3103,GM-1469527,08-06-2015,118,25,3,0.0
ES-2014-MK1816045-41656,OFF-BI-4818,MK-1816045,17-01-2014,258,46,5,0.0
ES-2013-TS21205120-41390,OFF-AP-3876,TS-21205120,26-04-2013,105,38,2,0.0
CM-2012-LO717022-41273,FUR-BO-3629,LO-717022,30-12-2012,506,212,4,0.0
IT-2015-MC1810064-42136,TEC-PH-5270,MC-1810064,12-05-2015,238,-139,3,0.4
MX-2014-RB1964551-41961,FUR-FU-5729,RB-1964551,18-11-2014,356,3,5,0.0
ES-2015-AH10210120-42267,FUR-BO-5960,AH-10210120,20-09-2015,394,145,2,0.0
ES-2013-HZ1495045-41612,FUR-BO-3887,HZ-1495045,04-12-2013,128,-1,1,0.1
AU-2015-PF91208-42181,TEC-MA-5539,PF-91208,26-06-2015,379,128,8,0.0
ES-2012-TB21520120-41035,TEC-PH-5844,TB-21520120,06-05-2012,224,34,2,0.1
MX-2015-SH1997582-42225,TEC-AC-4156,SH-1997582,09-08-2015,325,32,6,0.0
IN-2012-AF108707-41153,FUR-FU-6243,AF-108707,01-09-2012,220,4,6,0.1
IN-2015-PS1876058-42340,OFF-SU-6179,PS-1876058,02-12-2015,284,28,6,0.0
CA-2014-CC12430140-41954,OFF-PA-6555,CC-124301404,11-11-2014,32,15,5,0.0
ES-2015-AG1067545-42263,TEC-MA-6136,AG-1067545,16-09-2015,417,49,3,0.15
MO-2015-DK289586-42223,OFF-EN-4444,DK-289586,07-08-2015,81,31,2,0.0
ID-2015-LS1720059-42354,FUR-CH-4546,LS-1720059,16-12-2015,322,-4,3,0.27
US-2014-CC12430140-41902,OFF-BI-3729,CC-124301404,20-09-2014,11,4,3,0.2
ID-2015-VB2174559-42230,FUR-FU-6269,VB-2174559,14-08-2015,189,23,5,0.27
MX-2013-JL1550518-41346,FUR-FU-4066,JL-1550518,13-03-2013,226,63,3,0.0
US-2014-CC12430140-41900,OFF-LA-3200,CC-124301404,18-09-2014,12,5,4,0.0
ID-2012-MK18160118-41213,OFF-EN-4903,MK-18160118,31-10-2012,82,-29,9,0.5
MX-2014-DP1316593-41656,OFF-SU-2996,DP-1316593,17-01-2014,131,24,4,0.0
ES-2015-BE11410120-42225,TEC-PH-5826,BE-11410120,09-08-2015,527,187,8,0.1
IT-2015-HR1483048-42318,OFF-AP-4951,HR-1483048,10-11-2015,268,110,3,0.1
ES-2015-AH10210139-42133,FUR-BO-5954,AH-10210139,09-05-2015,594,118,4,0.0
IT-2013-PN1877545-41612,OFF-AP-4721,PN-1877545,04-12-2013,264,-26,3,0.1
MX-2015-MS1736551-42333,FUR-BO-4849,MS-1736551,25-11-2015,276,60,1,0.0
IN-2012-AH1019558-41263,OFF-AR-3553,AH-1019558,20-12-2012,97,21,2,0.0
IT-2014-BF1108034-41790,TEC-AC-3386,BF-1108034,31-05-2014,298,-197,7,0.5
IN-2014-KN1645027-41730,TEC-CO-3600,KN-1645027,01-04-2014,293,144,2,0.0
BN-2012-RW963015-41216,TEC-CO-4767,RW-963015,03-11-2012,486,243,2,0.0
US-2014-BH1171082-41794,FUR-FU-5729,BH-1171082,04-06-2014,128,-83,3,0.4
ES-2013-TB21400139-41518,OFF-AR-6106,TB-21400139,01-09-2013,298,71,6,0.0
MX-2012-JK1612082-40995,TEC-PH-3800,JK-1612082,27-03-2012,309,102,3,0.0
IN-2014-VP2176066-41892,OFF-BI-6382,VP-2176066,10-09-2014,290,55,6,0.0
US-2015-LO1717036-42211,TEC-PH-3143,LO-1717036,26-07-2015,223,-39,3,0.2
ES-2013-EB1411048-41504,FUR-CH-4522,EB-1411048,18-08-2013,201,62,3,0.1
RS-2013-MC7590108-41341,FUR-CH-5448,MC-7590108,08-03-2013,281,115,2,0.0
US-2015-AB1025536-42364,TEC-AC-5225,AB-1025536,26-12-2015,396,0,3,0.2
ES-2013-BC11125120-41566,OFF-ST-6281,BC-11125120,19-10-2013,146,17,3,0.1
IN-2015-BT1148558-42129,TEC-AC-5887,BT-1148558,05-05-2015,277,130,5,0.0
ES-2014-DH1367545-41958,TEC-PH-3800,DH-1367545,15-11-2014,1051,-111,8,0.15
IN-2012-EH140057-41181,TEC-PH-3816,EH-140057,29-09-2012,251,30,2,0.1
RS-2013-MC7275108-41440,OFF-ST-5700,MC-7275108,15-06-2013,211,14,1,0.0
SF-2012-RP9390117-41038,OFF-ST-6275,RP-9390117,09-05-2012,322,38,6,0.0
PL-2014-CS2250103-41870,OFF-AP-4500,CS-2250103,19-08-2014,561,33,2,0.0
MX-2015-NP1868593-42257,TEC-AC-5867,NP-1868593,10-09-2015,217,54,4,0.0
CA-2014-CC12430140-41656,TEC-AC-5094,CC-124301406,17-01-2014,29,13,1,0.0
ES-2014-SV2036545-41798,FUR-FU-4040,SV-2036545,08-06-2014,601,114,12,0.0
ES-2014-TB21280139-41816,FUR-FU-5720,TB-21280139,26-06-2014,99,8,3,0.3
CA-2015-CC12430140-42281,OFF-AR-5652,CC-124301406,04-10-2015,6,3,3,0.0
MX-2013-EH1394582-41453,OFF-ST-4284,EH-1394582,28-06-2013,115,52,3,0.0
CA-2014-CC12430140-41954,OFF-BI-2937,CC-124301404,11-11-2014,13,4,4,0.2
US-2014-CC12430140-41902,OFF-SU-4977,CC-124301404,20-09-2014,6,1,3,0.0
SA-2015-TM11490110-42314,TEC-PH-3818,TM-11490110,06-11-2015,276,11,2,0.0
MX-2015-TS2116051-42361,FUR-CH-5440,TS-2116051,23-12-2015,317,133,7,0.0
MX-2014-TC2153536-41858,OFF-ST-6057,TC-2153536,07-08-2014,78,-18,3,0.2
CA-2015-CC12430140-42145,FUR-FU-4333,CC-124301404,21-05-2015,6,3,1,0.0
MX-2015-NC1841531-42160,FUR-BO-3903,NC-1841531,05-06-2015,485,242,2,0.0
IT-2015-KB1631564-42301,TEC-PH-5260,KB-1631564,24-10-2015,350,-46,8,0.4
CA-2014-CM12445140-41909,OFF-PA-4460,CM-124451404,27-09-2014,29,13,5,0.0
CA-2014-CM12445140-41933,FUR-CH-5428,CM-124451402,21-10-2014,56,-14,1,0.3
US-2014-HP148155-41906,OFF-AP-4950,HP-148155,24-09-2014,316,-68,8,0.4
MX-2014-DS1303018-41923,TEC-PH-5832,DS-1303018,11-10-2014,391,144,9,0.0
IN-2013-CC121457-41531,TEC-AC-4178,CC-121457,14-09-2013,229,9,4,0.0
ES-2015-EN1378045-42225,TEC-PH-3818,EN-1378045,09-08-2015,353,-45,3,0.15
CA-2014-CM12445140-41909,OFF-ST-3059,CM-124451404,27-09-2014,51,13,3,0.0
IN-2015-PS1897058-42117,OFF-ST-5688,PS-1897058,23-04-2015,120,7,5,0.0
IN-2014-SG2008058-41997,FUR-BO-4859,SG-2008058,24-12-2014,340,13,2,0.0
CA-2014-CM12445140-41933,OFF-PA-3508,CM-124451402,21-10-2014,51,15,7,0.2
MX-2014-PO1886582-41695,OFF-ST-5701,PO-1886582,25-02-2014,424,135,3,0.0
CA-2014-CM12445140-41909,OFF-AR-5916,CM-124451404,27-09-2014,35,13,5,0.0
MX-2015-MM1828036-42320,OFF-PA-3990,MM-1828036,12-11-2015,81,-17,5,0.2
CA-2014-CM12445140-41933,OFF-FA-6129,CM-124451402,21-10-2014,25,7,4,0.2
IN-2015-CR125807-42237,OFF-AR-3447,CR-125807,21-08-2015,241,-21,5,0.1
ES-2013-PN1877548-41332,TEC-MA-5493,PN-1877548,27-02-2013,314,21,6,0.0
SI-2015-SM10005115-42252,OFF-LA-3300,SM-10005115,05-09-2015,136,20,12,0.0
ES-2014-JC1538548-41998,OFF-BI-2899,JC-1538548,25-12-2014,101,11,2,0.0
IT-2014-SB2018562-41655,TEC-PH-5353,SB-2018562,16-01-2014,409,-172,6,0.5
US-2014-IM1507055-41952,TEC-CO-3709,IM-1507055,09-11-2014,300,-116,2,0.402
ES-2013-DW1358548-41637,OFF-ST-6284,DW-1358548,29-12-2013,287,127,6,0.1
UP-2012-RB9435137-41030,FUR-BO-4846,RB-9435137,01-05-2012,287,8,2,0.0
MX-2015-LC1693018-42316,TEC-PH-3817,LC-1693018,08-11-2015,277,60,3,0.0
ES-2012-ND184608-41179,FUR-CH-5756,ND-184608,27-09-2012,186,41,3,0.0
IN-2013-SH1997527-41565,OFF-PA-3987,SH-1997527,18-10-2013,279,69,6,0.0
ES-2013-SG20890139-41571,OFF-AP-4969,SG-20890139,24-10-2013,170,80,2,0.0
IT-2012-AG1090064-41184,FUR-BO-3907,AG-1090064,02-10-2012,242,101,2,0.0
IN-2015-DH1307592-42294,OFF-FA-5476,DH-1307592,17-10-2015,145,23,10,0.0
ES-2012-AB1001564-40988,OFF-SU-4117,AB-1001564,20-03-2012,104,41,3,0.0
HU-2015-EH412557-42300,TEC-AC-5865,EH-412557,23-10-2015,158,20,2,0.0
ID-2014-GM1444092-41996,FUR-FU-6268,GM-1444092,23-12-2014,124,-4,4,0.4
US-2014-TZ2158018-41737,TEC-PH-5354,TZ-2158018,08-04-2014,508,-699,3,0.6
MX-2015-BD117255-42179,OFF-AP-4958,BD-117255,24-06-2015,248,33,2,0.4
MX-2013-ES1408018-41619,FUR-CH-5456,ES-1408018,11-12-2013,347,97,3,0.0
NI-2015-LH690095-42063,FUR-BO-5771,LH-690095,28-02-2015,179,-310,4,0.7
MX-2015-AB1016531-42309,OFF-AP-4971,AB-1016531,01-11-2015,278,116,5,0.0
ID-2014-JF155657-41899,TEC-PH-3133,JF-155657,17-09-2014,201,64,3,0.1
IN-2015-NP1870059-42340,TEC-AC-5133,NP-1870059,02-12-2015,147,8,6,0.47
US-2014-SM2095054-41880,FUR-CH-5406,SM-2095054,29-08-2014,169,-110,5,0.4
US-2013-SR2042536-41571,TEC-CO-4784,SR-2042536,24-10-2013,267,-14,4,0.202
ID-2014-BN1147059-41880,TEC-AC-4187,BN-1147059,29-08-2014,413,-140,3,0.47
SF-2014-JD6060117-41648,OFF-ST-4057,JD-6060117,09-01-2014,256,110,2,0.0
US-2012-EB1417018-41110,FUR-BO-4864,EB-1417018,20-07-2012,260,-358,8,0.6
ES-2014-BF11170139-41873,TEC-CO-3697,BF-11170139,22-08-2014,441,207,3,0.0
IN-2012-MA175607-41168,FUR-BO-3648,MA-175607,16-09-2012,110,-2,1,0.1
ES-2015-LS1724545-42032,OFF-ST-4258,LS-1724545,28-01-2015,248,8,2,0.1
ID-2013-RS19765102-41283,FUR-CH-5452,RS-19765102,09-01-2013,206,-52,3,0.25
TZ-2014-SC10050129-42000,OFF-ST-6261,SC-10050129,27-12-2014,367,65,2,0.1
MX-2015-RH1960093-42136,FUR-CH-5805,RH-1960093,12-05-2015,227,6,2,0.0
CA-2012-CM12445140-41068,OFF-AR-3960,CM-124451404,08-06-2012,23,10,2,0.0
IN-2012-TR2132527-41188,OFF-ST-4269,TR-2132527,06-10-2012,206,66,1,0.0
ES-2015-VM2183545-42225,OFF-FA-6200,VM-2183545,09-08-2015,81,40,5,0.0
IZ-2015-JR567061-42241,FUR-CH-5407,JR-567061,25-08-2015,79,13,1,0.0
ES-2015-TT2146014-42201,FUR-BO-5960,TT-2146014,16-07-2015,197,72,1,0.0
US-2014-NW1840036-41859,FUR-CH-5436,NW-1840036,08-08-2014,92,-3,3,0.2
ID-2014-BV1124599-41943,FUR-CH-5371,BV-1124599,31-10-2014,301,86,7,0.2
IN-2014-RA1991566-41655,FUR-CH-5435,RA-1991566,16-01-2014,221,33,4,0.0
CA-2012-CM12445140-41068,OFF-FA-6129,CM-124451404,08-06-2012,7,0,2,0.0
CA-2014-CM12445140-41909,OFF-LA-3214,CM-124451404,27-09-2014,7,3,3,0.0
IN-2015-CH12070102-42136,TEC-PH-5843,CH-12070102,12-05-2015,378,75,4,0.25
IN-2012-RS19765113-41244,OFF-PA-4177,RS-19765113,01-12-2012,228,91,8,0.0
US-2013-CC1255036-41366,TEC-AC-4166,CC-1255036,02-04-2013,305,38,5,0.2
ID-2015-JP1552059-42223,TEC-MA-5510,JP-1552059,07-08-2015,668,-32,3,0.17
IN-2012-JS1588058-41058,TEC-CO-4779,JS-1588058,29-05-2012,380,163,3,0.0
IN-2014-MP179657-41783,FUR-CH-5395,MP-179657,24-05-2014,348,23,3,0.1
ES-2015-MS1798045-42154,TEC-AC-5206,MS-1798045,30-05-2015,307,73,3,0.0
ES-2015-MH1802548-42077,FUR-FU-3066,MH-1802548,14-03-2015,210,56,8,0.0
US-2013-KC16540132-41404,FUR-BO-4854,KC-16540132,10-05-2013,497,238,6,0.0
CG-2015-CM183033-42221,OFF-ST-6048,CM-183033,05-08-2015,198,89,1,0.0
US-2015-CS12460140-42189,TEC-PH-5649,CS-124601408,04-07-2015,287,77,3,0.0
ES-2014-RD1966064-41643,FUR-CH-4682,RD-1966064,04-01-2014,205,-112,4,0.6
ES-2013-CA1277545-41635,TEC-PH-3817,CA-1277545,27-12-2013,235,49,2,0.15
ES-2015-MP1817545-42122,FUR-BO-4864,MP-1817545,28-04-2015,439,63,4,0.1
ES-2015-PW19030120-42362,OFF-AP-3582,PW-19030120,24-12-2015,152,44,2,0.0
ID-2014-TH2155066-41915,TEC-PH-5835,TH-2155066,03-10-2014,697,132,5,0.0
MX-2015-ES1402093-42293,TEC-PH-5813,ES-1402093,16-10-2015,336,100,3,0.0
US-2015-LH1690082-42193,TEC-PH-5347,LH-1690082,08-07-2015,398,87,9,0.0
ES-2015-GT14755139-42216,TEC-MA-4209,GT-14755139,31-07-2015,468,32,4,0.0
IT-2013-KB1631545-41377,OFF-BI-4803,KB-1631545,13-04-2013,209,83,7,0.0
MX-2013-BF11080101-41331,OFF-ST-4258,BF-11080101,26-02-2013,165,2,3,0.4
KZ-2015-AC45068-42188,OFF-AR-3499,AC-45068,03-07-2015,111,-163,8,0.7
IN-2015-JW1522058-42101,FUR-CH-4557,JW-1522058,07-04-2015,200,86,2,0.0
ES-2013-RK1930064-41472,FUR-BO-5973,RK-1930064,17-07-2013,292,43,2,0.0
CA-2015-CS12460140-42342,OFF-BI-4355,CS-124601406,04-12-2015,83,29,5,0.2
ES-2013-CD1279045-41565,TEC-PH-3143,CD-1279045,18-10-2013,592,69,5,0.15
MX-2014-TT2126531-41917,FUR-FU-3065,TT-2126531,05-10-2014,123,61,7,0.0
MX-2015-JB1604536-42298,TEC-PH-5273,JB-1604536,21-10-2015,346,108,5,0.2
SG-2013-IG5085111-41628,TEC-CO-4790,IG-5085111,20-12-2013,359,147,1,0.0
IT-2012-ON1871545-40955,OFF-AP-4730,ON-1871545,16-02-2012,277,0,1,0.1
ES-2015-TM2101048-42305,TEC-AC-4164,TM-2101048,28-10-2015,336,158,3,0.0
ES-2015-TS2161045-42297,OFF-PA-5876,TS-2161045,20-10-2015,139,68,5,0.0
IN-2015-BW110657-42250,TEC-PH-5350,BW-110657,03-09-2015,501,50,4,0.1
IR-2015-MD735060-42287,FUR-CH-4558,MD-735060,10-10-2015,572,91,6,0.0
ES-2012-SC206958-41033,TEC-CO-3592,SC-206958,04-05-2012,382,53,2,0.0
IN-2015-SA2083027-42154,OFF-SU-6166,SA-2083027,30-05-2015,166,49,6,0.0
US-2015-RR1952598-42069,OFF-AP-4498,RR-1952598,06-03-2015,339,-62,3,0.4
MX-2015-MJ1774018-42275,TEC-MA-4203,MJ-1774018,28-09-2015,317,149,6,0.0
MX-2015-RW1963018-42292,TEC-PH-3148,RW-1963018,15-10-2015,425,59,1,0.0
IN-2015-CV1280558-42365,OFF-PA-6602,CV-1280558,27-12-2015,179,84,4,0.0
CA-2015-CS12460140-42342,TEC-PH-3161,CS-124601406,04-12-2015,136,36,1,0.0
MX-2015-CS1250582-42035,FUR-CH-4702,CS-1250582,31-01-2015,257,22,3,0.2
MX-2014-TB2128018-41653,TEC-CO-4765,TB-2128018,14-01-2014,489,97,3,0.002
EG-2014-AP91538-41807,FUR-FU-4101,AP-91538,17-06-2014,189,22,6,0.0
ES-2015-JB1600064-42232,OFF-ST-4267,JB-1600064,16-08-2015,498,33,4,0.4
ES-2013-PB19210139-41327,OFF-ST-6284,PB-19210139,22-02-2013,426,213,8,0.0
ES-2013-TB21250120-41626,FUR-FU-3929,TB-21250120,18-12-2013,151,13,3,0.0
IR-2013-TS1137060-41440,FUR-BO-5787,TS-1137060,15-06-2013,391,195,1,0.0
US-2015-CS12460140-42189,FUR-FU-6355,CS-124601408,04-07-2015,23,5,1,0.0
IT-2015-JB15400120-42326,OFF-ST-4095,JB-15400120,18-11-2015,396,-31,9,0.1
ID-2015-KH16510102-42052,OFF-ST-6047,KH-16510102,17-02-2015,218,-123,2,0.45
MX-2014-Co1264039-41837,FUR-CH-4701,Co-1264039,17-07-2014,553,160,5,0.0
CA-2015-CS12460140-42342,OFF-BI-6094,CS-124601406,04-12-2015,14,5,2,0.2
MX-2015-EH1394582-42284,TEC-AC-3388,EH-1394582,07-10-2015,306,58,4,0.0
IN-2014-JL158357-41774,FUR-FU-4101,JL-158357,15-05-2014,132,6,7,0.4
IN-2014-JH1591058-41677,FUR-CH-5455,JH-1591058,07-02-2014,514,210,3,0.0
ES-2015-BS1175545-42100,OFF-ST-5694,BS-1175545,06-04-2015,110,-9,4,0.1
CA-2015-CS12460140-42342,OFF-LA-3243,CS-124601406,04-12-2015,3,1,1,0.0
ID-2015-HM1498059-42165,FUR-TA-3413,HM-1498059,10-06-2015,169,-118,1,0.47
IN-2015-LB1679592-42146,FUR-BO-4855,LB-1679592,22-05-2015,246,66,2,0.0
SF-2014-AH10075117-41774,TEC-AC-4178,AH-10075117,15-05-2014,230,52,4,0.0
ES-2012-DP1300045-41181,FUR-BO-5780,DP-1300045,29-09-2012,393,-157,5,0.6
ZA-2014-SP10650146-41972,OFF-AP-4731,SP-10650146,29-11-2014,308,61,1,0.0
CA-2014-CC12475140-41948,TEC-MA-5489,CC-124751404,05-11-2014,686,77,2,0.2
ES-2015-JR1570045-42362,OFF-BI-3726,JR-1570045,24-12-2015,149,41,3,0.0
MO-2014-ML775586-41961,FUR-FU-4034,ML-775586,18-11-2014,226,63,4,0.0
MX-2013-MD1735039-41612,TEC-MA-5571,MD-1735039,04-12-2013,533,69,3,0.0
ES-2015-DC1285048-42298,OFF-ST-6047,DC-1285048,21-10-2015,358,71,2,0.1
IN-2014-MG17650113-41776,OFF-PA-3988,MG-17650113,17-05-2014,361,79,8,0.0
ES-2015-LW16825139-42218,TEC-AC-5202,LW-16825139,02-08-2015,286,11,4,0.0
US-2015-JD1601536-42071,FUR-BO-5955,JD-1601536,08-03-2015,117,-29,2,0.4
CA-2012-CC247523-41031,TEC-MA-6140,CC-247523,02-05-2012,600,66,2,0.0
US-2015-CC12475140-42259,FUR-TA-3427,CC-124751402,12-09-2015,512,-65,5,0.3
CA-2015-CC12475140-42278,OFF-PA-4465,CC-124751406,01-10-2015,164,80,3,0.0
UP-2014-NB8580137-41733,OFF-ST-4096,NB-8580137,04-04-2014,193,0,4,0.0
ES-2014-PR18880139-41787,FUR-CH-5437,PR-18880139,28-05-2014,204,79,3,0.0
CA-2014-CC12475140-41762,OFF-ST-6218,CC-124751406,03-05-2014,44,12,3,0.0
IN-2014-TT2146059-41972,FUR-BO-4865,TT-2146059,29-11-2014,232,105,2,0.07
MX-2015-BE1133582-42082,OFF-AP-4970,BE-1133582,19-03-2015,114,35,2,0.0
ES-2015-AF1088545-42103,OFF-BI-2883,AF-1088545,09-04-2015,90,17,3,0.0
CA-2012-CC247523-41031,OFF-BI-2899,CC-247523,02-05-2012,101,11,2,0.0
CA-2014-CC12475140-41762,OFF-BI-5618,CC-124751406,03-05-2014,45,15,3,0.2
CA-2015-CC12475140-42330,OFF-ST-5666,CC-124751406,22-11-2015,39,3,4,0.2
US-2013-QJ1925555-41359,FUR-BO-5961,QJ-1925555,26-03-2013,235,-27,3,0.4
IT-2014-MD1786048-41826,TEC-PH-5358,MD-1786048,06-07-2014,335,37,3,0.1
US-2014-HE1480098-41816,FUR-FU-3941,HE-1480098,26-06-2014,308,-149,7,0.4
IN-2013-JL15850118-41529,FUR-CH-5394,JL-15850118,12-09-2013,428,112,4,0.2
IN-2015-MO1780066-42308,TEC-CO-4588,MO-1780066,31-10-2015,427,4,3,0.0
IT-2014-RO1978048-41863,OFF-ST-5707,RO-1978048,12-08-2014,279,-6,5,0.1
MX-2014-GZ1454539-41817,TEC-CO-4787,GZ-1454539,27-06-2014,496,217,6,0.002
ID-2015-GP1474092-42313,OFF-ST-5703,GP-1474092,05-11-2015,505,-202,4,0.4
ES-2013-JP16135120-41489,FUR-FU-6268,JP-16135120,03-08-2013,414,115,8,0.0
EG-2013-RH960038-41615,OFF-ST-5697,RH-960038,07-12-2013,119,13,4,0.0
IN-2014-RO197807-41800,OFF-SU-4996,RO-197807,10-06-2014,110,-7,3,0.1
ES-2013-FM1429048-41564,FUR-CH-4682,FM-1429048,17-10-2013,230,71,2,0.1
RO-2012-SF10065107-40970,FUR-BO-3906,SF-10065107,02-03-2012,491,4,4,0.0
MX-2014-MZ1733537-41898,TEC-PH-5339,MZ-1733537,16-09-2014,354,166,7,0.0
MX-2013-RS1942039-41550,TEC-MA-5513,RS-1942039,03-10-2013,358,110,2,0.0
IN-2015-JF154907-42259,TEC-CO-3588,JF-154907,12-09-2015,472,162,2,0.1
ES-2014-RE19405139-41949,TEC-CO-3685,RE-19405139,06-11-2014,382,179,2,0.0
MX-2014-JB1604593-41943,OFF-SU-4304,JB-1604593,31-10-2014,118,8,5,0.0
MX-2014-JH1543028-41722,OFF-SU-4138,JH-1543028,24-03-2014,164,65,6,0.0
MX-2014-SE2011082-41894,TEC-CO-4581,SE-2011082,12-09-2014,195,17,2,0.002
ES-2012-BS1138045-41065,OFF-SU-4974,BS-1138045,05-06-2012,103,0,3,0.0
ES-2015-CS12460139-42248,TEC-MA-5018,CS-12460139,01-09-2015,734,212,6,0.0
ES-2012-SR2042564-41220,OFF-SU-2994,SR-2042564,07-11-2012,349,174,7,0.0
MX-2012-MS17530101-41083,TEC-CO-4775,MS-17530101,23-06-2012,356,-132,3,0.402
ES-2015-BF11170139-42174,TEC-PH-3801,BF-11170139,19-06-2015,459,13,3,0.0
ES-2014-GD1459045-41929,TEC-MA-5574,GD-1459045,17-10-2014,679,79,3,0.15
ES-2013-JJ157608-41291,OFF-ST-4057,JJ-157608,17-01-2013,256,110,2,0.0
IN-2013-PN1877527-41527,TEC-AC-3381,PN-1877527,10-09-2013,168,74,4,0.0
ES-2015-SC2038064-42219,TEC-MA-5515,SC-2038064,03-08-2015,216,-82,3,0.4
ES-2015-SG2060545-42199,OFF-AR-3502,SG-2060545,14-07-2015,346,114,7,0.0
ES-2015-TS2134045-42299,TEC-MA-5549,TS-2134045,22-10-2015,795,-74,3,0.15
IR-2015-DE325560-42185,OFF-ST-5691,DE-325560,30-06-2015,140,1,1,0.0
MO-2012-NC834086-40934,TEC-MA-5007,NC-834086,26-01-2012,310,118,1,0.0
ES-2015-AT1073545-42367,OFF-AR-3450,AT-1073545,29-12-2015,113,1,2,0.0
