Order Date,order year,order month
10-09-2014,2014,9
26-11-2015,2015,11
11-05-2013,2013,5
11-09-2014,2014,9
24-10-2013,2013,10
17-09-2015,2015,9
23-03-2014,2014,3
01-04-2012,2012,4
21-01-2015,2015,1
03-06-2014,2014,6
29-12-2015,2015,12
08-03-2013,2013,3
07-03-2014,2014,3
23-05-2014,2014,5
13-10-2012,2012,10
07-11-2015,2015,11
15-12-2012,2012,12
24-08-2012,2012,8
01-09-2012,2012,9
22-08-2015,2015,8
20-03-2012,2012,3
06-12-2014,2014,12
18-01-2014,2014,1
28-02-2015,2015,2
20-12-2014,2014,12
31-03-2014,2014,3
15-04-2012,2012,4
13-10-2012,2012,10
07-08-2014,2014,8
20-05-2014,2014,5
12-11-2015,2015,11
14-01-2012,2012,1
25-12-2013,2013,12
06-12-2012,2012,12
01-01-2013,2013,1
26-08-2012,2012,8
20-08-2015,2015,8
26-06-2013,2013,6
26-04-2014,2014,4
02-10-2015,2015,10
03-07-2014,2014,7
09-01-2015,2015,1
07-11-2014,2014,11
16-09-2012,2012,9
10-01-2014,2014,1
21-04-2012,2012,4
12-12-2015,2015,12
16-07-2013,2013,7
20-05-2014,2014,5
24-09-2015,2015,9
13-03-2015,2015,3
27-09-2013,2013,9
08-01-2013,2013,1
22-12-2014,2014,12
16-09-2012,2012,9
28-08-2015,2015,8
24-02-2015,2015,2
09-08-2014,2014,8
05-02-2015,2015,2
02-01-2014,2014,1
26-08-2015,2015,8
03-01-2015,2015,1
31-03-2012,2012,3
18-09-2012,2012,9
09-11-2015,2015,11
22-08-2014,2014,8
25-11-2015,2015,11
05-09-2015,2015,9
02-12-2012,2012,12
02-08-2015,2015,8
14-12-2014,2014,12
29-12-2015,2015,12
11-12-2013,2013,12
02-02-2012,2012,2
22-01-2015,2015,1
21-02-2015,2015,2
30-09-2015,2015,9
06-06-2014,2014,6
02-12-2015,2015,12
02-09-2015,2015,9
11-06-2015,2015,6
16-03-2012,2012,3
05-07-2012,2012,7
18-07-2015,2015,7
20-11-2013,2013,11
17-05-2012,2012,5
10-09-2014,2014,9
29-12-2012,2012,12
16-03-2012,2012,3
23-06-2015,2015,6
23-03-2014,2014,3
16-08-2013,2013,8
11-12-2014,2014,12
19-11-2015,2015,11
16-03-2012,2012,3
07-05-2013,2013,5
19-07-2012,2012,7
15-10-2014,2014,10
18-11-2015,2015,11
04-03-2014,2014,3
20-07-2012,2012,7
28-09-2013,2013,9
16-03-2012,2012,3
05-10-2013,2013,10
02-09-2014,2014,9
24-10-2012,2012,10
20-09-2013,2013,9
12-11-2015,2015,11
31-10-2015,2015,10
01-11-2012,2012,11
25-12-2014,2014,12
17-11-2013,2013,11
21-11-2015,2015,11
07-12-2014,2014,12
16-08-2015,2015,8
04-04-2012,2012,4
09-10-2014,2014,10
30-07-2015,2015,7
17-01-2015,2015,1
16-09-2012,2012,9
25-07-2013,2013,7
18-11-2015,2015,11
12-09-2015,2015,9
25-12-2012,2012,12
22-04-2014,2014,4
08-06-2014,2014,6
24-11-2012,2012,11
08-02-2014,2014,2
28-09-2014,2014,9
01-12-2012,2012,12
23-09-2014,2014,9
08-09-2015,2015,9
27-02-2015,2015,2
26-03-2015,2015,3
20-05-2014,2014,5
25-06-2013,2013,6
03-12-2013,2013,12
05-03-2015,2015,3
26-06-2014,2014,6
20-01-2015,2015,1
29-05-2015,2015,5
15-11-2014,2014,11
16-09-2012,2012,9
31-10-2012,2012,10
17-06-2014,2014,6
14-11-2015,2015,11
22-01-2015,2015,1
17-03-2015,2015,3
07-03-2012,2012,3
22-01-2015,2015,1
16-03-2012,2012,3
27-06-2015,2015,6
16-10-2014,2014,10
25-06-2014,2014,6
06-06-2015,2015,6
01-11-2015,2015,11
07-06-2013,2013,6
29-05-2013,2013,5
05-02-2014,2014,2
17-10-2014,2014,10
24-05-2013,2013,5
11-11-2014,2014,11
07-04-2012,2012,4
22-12-2015,2015,12
05-05-2014,2014,5
20-05-2014,2014,5
31-12-2013,2013,12
13-06-2014,2014,6
07-04-2015,2015,4
20-05-2014,2014,5
30-09-2015,2015,9
10-09-2014,2014,9
05-12-2013,2013,12
29-10-2014,2014,10
07-02-2015,2015,2
17-11-2015,2015,11
22-12-2015,2015,12
29-12-2015,2015,12
13-01-2015,2015,1
01-12-2012,2012,12
27-02-2015,2015,2
05-11-2013,2013,11
10-06-2014,2014,6
27-02-2015,2015,2
03-10-2014,2014,10
22-01-2014,2014,1
24-03-2015,2015,3
06-07-2013,2013,7
27-02-2015,2015,2
01-10-2015,2015,10
27-12-2014,2014,12
13-01-2015,2015,1
17-11-2015,2015,11
21-12-2012,2012,12
14-08-2013,2013,8
21-02-2015,2015,2
15-05-2012,2012,5
07-11-2013,2013,11
27-02-2015,2015,2
05-08-2014,2014,8
09-02-2013,2013,2
22-08-2014,2014,8
24-12-2013,2013,12
27-02-2015,2015,2
19-11-2014,2014,11
28-06-2012,2012,6
12-07-2014,2014,7
01-03-2012,2012,3
11-09-2014,2014,9
23-06-2015,2015,6
02-12-2014,2014,12
22-01-2014,2014,1
20-05-2012,2012,5
27-02-2015,2015,2
06-07-2014,2014,7
17-04-2015,2015,4
09-06-2013,2013,6
05-05-2015,2015,5
15-05-2014,2014,5
13-01-2015,2015,1
07-08-2013,2013,8
14-05-2013,2013,5
06-05-2012,2012,5
03-12-2015,2015,12
13-12-2014,2014,12
09-06-2012,2012,6
25-08-2012,2012,8
27-03-2014,2014,3
21-05-2013,2013,5
25-11-2015,2015,11
14-11-2013,2013,11
24-05-2014,2014,5
02-03-2012,2012,3
09-09-2012,2012,9
12-11-2015,2015,11
24-12-2014,2014,12
06-08-2015,2015,8
26-11-2014,2014,11
03-12-2015,2015,12
21-09-2013,2013,9
06-12-2014,2014,12
17-11-2015,2015,11
13-08-2015,2015,8
27-12-2014,2014,12
08-08-2015,2015,8
22-08-2014,2014,8
29-04-2013,2013,4
10-10-2013,2013,10
12-07-2015,2015,7
19-11-2014,2014,11
23-07-2013,2013,7
12-12-2015,2015,12
19-12-2015,2015,12
02-05-2012,2012,5
24-05-2015,2015,5
06-10-2012,2012,10
05-12-2015,2015,12
05-09-2015,2015,9
14-07-2014,2014,7
16-02-2012,2012,2
02-12-2015,2015,12
15-02-2014,2014,2
01-06-2012,2012,6
19-09-2014,2014,9
13-08-2015,2015,8
09-11-2014,2014,11
04-11-2014,2014,11
19-12-2014,2014,12
26-11-2014,2014,11
23-03-2012,2012,3
29-08-2012,2012,8
12-11-2014,2014,11
20-10-2014,2014,10
16-08-2015,2015,8
21-08-2015,2015,8
03-12-2015,2015,12
24-05-2015,2015,5
17-11-2012,2012,11
18-06-2015,2015,6
11-06-2014,2014,6
13-08-2015,2015,8
03-03-2015,2015,3
26-11-2014,2014,11
02-01-2014,2014,1
23-09-2015,2015,9
16-09-2015,2015,9
12-11-2014,2014,11
24-05-2014,2014,5
05-09-2012,2012,9
04-12-2014,2014,12
27-12-2014,2014,12
21-11-2013,2013,11
06-10-2012,2012,10
21-11-2015,2015,11
21-05-2015,2015,5
26-08-2015,2015,8
17-10-2012,2012,10
10-05-2014,2014,5
31-12-2015,2015,12
16-07-2014,2014,7
21-11-2012,2012,11
26-12-2014,2014,12
29-10-2014,2014,10
15-07-2012,2012,7
27-12-2015,2015,12
23-03-2012,2012,3
11-04-2015,2015,4
18-06-2014,2014,6
27-10-2015,2015,10
26-08-2012,2012,8
05-10-2015,2015,10
21-11-2013,2013,11
30-06-2015,2015,6
26-11-2014,2014,11
10-02-2015,2015,2
23-12-2014,2014,12
02-06-2015,2015,6
01-05-2012,2012,5
06-10-2015,2015,10
27-08-2014,2014,8
05-06-2013,2013,6
04-12-2015,2015,12
06-12-2012,2012,12
20-12-2014,2014,12
14-11-2012,2012,11
22-07-2012,2012,7
20-08-2015,2015,8
21-11-2013,2013,11
05-09-2014,2014,9
21-11-2013,2013,11
08-09-2015,2015,9
28-03-2015,2015,3
27-09-2014,2014,9
09-11-2013,2013,11
15-09-2013,2013,9
02-10-2015,2015,10
30-05-2013,2013,5
27-09-2015,2015,9
20-12-2012,2012,12
28-03-2015,2015,3
28-03-2014,2014,3
21-03-2015,2015,3
28-03-2015,2015,3
12-06-2013,2013,6
17-07-2014,2014,7
23-11-2013,2013,11
21-08-2015,2015,8
02-01-2014,2014,1
22-12-2013,2013,12
12-11-2013,2013,11
16-07-2014,2014,7
07-08-2015,2015,8
22-01-2014,2014,1
17-09-2014,2014,9
11-06-2015,2015,6
08-02-2014,2014,2
02-01-2014,2014,1
12-07-2015,2015,7
17-10-2015,2015,10
19-07-2014,2014,7
13-05-2015,2015,5
27-11-2015,2015,11
18-09-2012,2012,9
05-05-2012,2012,5
16-09-2015,2015,9
29-03-2013,2013,3
21-04-2012,2012,4
27-06-2014,2014,6
15-09-2013,2013,9
18-04-2015,2015,4
16-09-2014,2014,9
26-12-2012,2012,12
05-03-2015,2015,3
26-06-2012,2012,6
24-08-2012,2012,8
11-09-2015,2015,9
25-10-2013,2013,10
28-05-2014,2014,5
12-09-2014,2014,9
18-01-2014,2014,1
21-11-2014,2014,11
23-04-2014,2014,4
12-12-2013,2013,12
27-12-2013,2013,12
16-12-2015,2015,12
29-10-2015,2015,10
15-09-2013,2013,9
12-11-2015,2015,11
31-10-2013,2013,10
02-12-2015,2015,12
26-01-2012,2012,1
27-06-2013,2013,6
22-09-2015,2015,9
15-09-2013,2013,9
20-09-2014,2014,9
11-03-2013,2013,3
11-02-2015,2015,2
24-04-2012,2012,4
19-05-2015,2015,5
20-05-2015,2015,5
21-07-2015,2015,7
18-08-2015,2015,8
03-09-2015,2015,9
26-11-2014,2014,11
26-06-2015,2015,6
16-04-2015,2015,4
27-04-2015,2015,4
10-07-2014,2014,7
10-12-2014,2014,12
26-04-2012,2012,4
08-09-2015,2015,9
30-05-2012,2012,5
17-12-2014,2014,12
02-10-2014,2014,10
21-09-2014,2014,9
25-06-2013,2013,6
19-05-2015,2015,5
04-12-2012,2012,12
26-11-2015,2015,11
06-01-2015,2015,1
04-12-2012,2012,12
22-11-2012,2012,11
29-01-2014,2014,1
02-06-2015,2015,6
26-12-2015,2015,12
15-11-2012,2012,11
17-11-2015,2015,11
26-11-2015,2015,11
08-05-2014,2014,5
13-06-2012,2012,6
12-12-2012,2012,12
06-09-2013,2013,9
15-01-2012,2012,1
16-05-2014,2014,5
02-07-2015,2015,7
01-08-2015,2015,8
18-09-2014,2014,9
24-08-2012,2012,8
21-10-2015,2015,10
16-10-2014,2014,10
20-03-2015,2015,3
16-03-2013,2013,3
17-11-2015,2015,11
31-12-2014,2014,12
26-08-2015,2015,8
24-08-2012,2012,8
24-07-2014,2014,7
04-05-2014,2014,5
05-12-2014,2014,12
17-11-2015,2015,11
24-08-2012,2012,8
06-09-2013,2013,9
14-08-2013,2013,8
07-01-2012,2012,1
27-12-2013,2013,12
26-01-2013,2013,1
13-06-2014,2014,6
15-11-2012,2012,11
01-06-2013,2013,6
30-09-2014,2014,9
31-12-2014,2014,12
20-07-2014,2014,7
14-01-2012,2012,1
14-01-2012,2012,1
28-09-2013,2013,9
22-11-2013,2013,11
13-04-2014,2014,4
28-01-2015,2015,1
24-10-2012,2012,10
15-04-2015,2015,4
18-11-2015,2015,11
25-09-2015,2015,9
15-01-2013,2013,1
10-04-2013,2013,4
31-12-2014,2014,12
01-07-2014,2014,7
17-04-2015,2015,4
14-06-2014,2014,6
21-11-2015,2015,11
20-02-2014,2014,2
28-06-2014,2014,6
09-06-2015,2015,6
27-09-2015,2015,9
12-06-2015,2015,6
12-08-2014,2014,8
10-12-2015,2015,12
14-08-2012,2012,8
13-04-2013,2013,4
14-08-2012,2012,8
14-08-2012,2012,8
24-11-2015,2015,11
09-12-2012,2012,12
23-05-2014,2014,5
17-10-2013,2013,10
15-10-2015,2015,10
28-07-2015,2015,7
11-10-2014,2014,10
24-11-2012,2012,11
04-05-2015,2015,5
13-04-2014,2014,4
13-04-2014,2014,4
01-10-2015,2015,10
05-03-2015,2015,3
14-08-2012,2012,8
14-11-2013,2013,11
04-08-2012,2012,8
18-05-2014,2014,5
18-08-2015,2015,8
11-06-2013,2013,6
03-10-2015,2015,10
21-05-2015,2015,5
14-01-2012,2012,1
03-08-2013,2013,8
28-12-2012,2012,12
04-10-2015,2015,10
06-09-2013,2013,9
11-06-2013,2013,6
16-07-2015,2015,7
02-07-2014,2014,7
25-09-2015,2015,9
16-07-2015,2015,7
02-09-2015,2015,9
17-11-2012,2012,11
01-11-2012,2012,11
08-07-2014,2014,7
11-06-2013,2013,6
31-10-2012,2012,10
17-07-2014,2014,7
05-10-2014,2014,10
16-03-2012,2012,3
16-11-2013,2013,11
26-08-2015,2015,8
05-05-2015,2015,5
15-03-2014,2014,3
21-08-2015,2015,8
27-06-2015,2015,6
02-02-2012,2012,2
09-09-2014,2014,9
25-01-2013,2013,1
18-12-2014,2014,12
17-06-2014,2014,6
25-02-2014,2014,2
18-05-2013,2013,5
20-08-2015,2015,8
06-04-2013,2013,4
25-11-2015,2015,11
04-11-2012,2012,11
10-05-2013,2013,5
27-09-2012,2012,9
28-12-2013,2013,12
04-02-2014,2014,2
12-07-2014,2014,7
01-01-2015,2015,1
18-01-2014,2014,1
05-06-2013,2013,6
19-09-2012,2012,9
02-04-2013,2013,4
02-03-2013,2013,3
22-08-2014,2014,8
10-01-2013,2013,1
14-08-2012,2012,8
11-04-2013,2013,4
25-09-2014,2014,9
31-12-2015,2015,12
21-12-2012,2012,12
11-06-2013,2013,6
21-11-2013,2013,11
26-12-2013,2013,12
27-11-2015,2015,11
23-04-2013,2013,4
11-06-2013,2013,6
04-03-2015,2015,3
23-10-2015,2015,10
29-06-2012,2012,6
12-06-2015,2015,6
22-04-2015,2015,4
27-03-2015,2015,3
10-04-2012,2012,4
19-02-2015,2015,2
12-08-2015,2015,8
23-10-2015,2015,10
19-03-2015,2015,3
01-01-2015,2015,1
09-03-2014,2014,3
23-08-2014,2014,8
10-06-2015,2015,6
22-01-2015,2015,1
03-12-2013,2013,12
24-11-2014,2014,11
12-02-2013,2013,2
07-11-2012,2012,11
28-08-2014,2014,8
26-06-2015,2015,6
05-02-2015,2015,2
26-12-2014,2014,12
15-12-2014,2014,12
16-08-2014,2014,8
05-06-2014,2014,6
12-10-2015,2015,10
09-12-2014,2014,12
02-10-2014,2014,10
25-11-2015,2015,11
13-03-2014,2014,3
05-03-2015,2015,3
10-08-2013,2013,8
04-07-2015,2015,7
15-05-2012,2012,5
27-09-2013,2013,9
03-12-2015,2015,12
04-11-2015,2015,11
07-06-2014,2014,6
09-03-2014,2014,3
05-12-2013,2013,12
26-09-2014,2014,9
22-12-2015,2015,12
12-12-2014,2014,12
23-01-2012,2012,1
15-12-2012,2012,12
04-10-2012,2012,10
05-10-2012,2012,10
27-01-2013,2013,1
06-08-2015,2015,8
05-12-2013,2013,12
17-11-2015,2015,11
05-12-2014,2014,12
14-12-2013,2013,12
21-06-2014,2014,6
08-11-2014,2014,11
23-09-2012,2012,9
04-09-2014,2014,9
12-12-2013,2013,12
30-06-2015,2015,6
30-10-2015,2015,10
29-05-2015,2015,5
08-03-2014,2014,3
24-04-2014,2014,4
22-11-2012,2012,11
05-03-2015,2015,3
29-12-2015,2015,12
29-12-2015,2015,12
06-06-2013,2013,6
27-06-2015,2015,6
01-05-2014,2014,5
17-05-2013,2013,5
05-12-2013,2013,12
24-11-2015,2015,11
10-11-2015,2015,11
10-11-2015,2015,11
23-08-2014,2014,8
22-12-2015,2015,12
09-10-2013,2013,10
22-05-2013,2013,5
10-11-2015,2015,11
01-04-2015,2015,4
31-03-2015,2015,3
14-01-2014,2014,1
22-09-2012,2012,9
04-08-2015,2015,8
28-10-2014,2014,10
09-09-2015,2015,9
28-03-2015,2015,3
20-07-2013,2013,7
14-05-2015,2015,5
07-04-2013,2013,4
09-05-2013,2013,5
14-05-2015,2015,5
06-12-2012,2012,12
10-10-2015,2015,10
06-02-2015,2015,2
14-05-2015,2015,5
18-07-2015,2015,7
13-11-2013,2013,11
05-06-2014,2014,6
29-08-2013,2013,8
20-08-2014,2014,8
28-11-2015,2015,11
05-06-2014,2014,6
10-06-2015,2015,6
05-11-2015,2015,11
22-11-2014,2014,11
14-03-2012,2012,3
09-10-2013,2013,10
25-03-2015,2015,3
20-05-2012,2012,5
04-03-2015,2015,3
17-06-2015,2015,6
28-08-2013,2013,8
03-05-2014,2014,5
06-10-2015,2015,10
17-10-2015,2015,10
20-11-2013,2013,11
08-08-2013,2013,8
22-09-2012,2012,9
18-03-2015,2015,3
29-08-2014,2014,8
20-03-2013,2013,3
07-08-2015,2015,8
06-01-2015,2015,1
01-08-2012,2012,8
27-12-2013,2013,12
20-09-2012,2012,9
09-01-2015,2015,1
02-10-2015,2015,10
18-08-2012,2012,8
29-05-2015,2015,5
16-12-2014,2014,12
20-11-2013,2013,11
23-06-2015,2015,6
29-04-2015,2015,4
10-09-2013,2013,9
25-11-2012,2012,11
29-06-2013,2013,6
28-11-2015,2015,11
20-09-2012,2012,9
17-01-2013,2013,1
13-06-2015,2015,6
17-10-2015,2015,10
04-02-2015,2015,2
08-04-2014,2014,4
28-11-2012,2012,11
02-12-2012,2012,12
08-04-2014,2014,4
12-03-2015,2015,3
04-02-2015,2015,2
20-08-2014,2014,8
14-05-2015,2015,5
16-07-2013,2013,7
03-10-2015,2015,10
11-12-2015,2015,12
02-12-2012,2012,12
09-10-2013,2013,10
11-02-2015,2015,2
09-10-2013,2013,10
25-12-2013,2013,12
31-08-2015,2015,8
11-08-2015,2015,8
13-04-2012,2012,4
10-11-2015,2015,11
14-07-2013,2013,7
27-12-2012,2012,12
20-03-2013,2013,3
18-12-2014,2014,12
13-02-2014,2014,2
26-09-2015,2015,9
25-03-2015,2015,3
20-11-2013,2013,11
03-11-2012,2012,11
14-05-2015,2015,5
03-06-2014,2014,6
06-10-2012,2012,10
03-01-2015,2015,1
15-12-2012,2012,12
30-12-2015,2015,12
02-06-2014,2014,6
29-11-2013,2013,11
31-08-2012,2012,8
15-03-2015,2015,3
08-07-2012,2012,7
27-11-2015,2015,11
16-04-2013,2013,4
06-09-2015,2015,9
08-07-2012,2012,7
28-09-2014,2014,9
17-11-2015,2015,11
14-11-2012,2012,11
22-05-2015,2015,5
23-11-2012,2012,11
17-04-2015,2015,4
26-06-2014,2014,6
22-06-2013,2013,6
09-02-2012,2012,2
29-09-2012,2012,9
20-09-2012,2012,9
28-05-2014,2014,5
17-06-2015,2015,6
23-01-2014,2014,1
12-11-2013,2013,11
22-05-2012,2012,5
18-11-2015,2015,11
27-11-2015,2015,11
09-05-2014,2014,5
04-08-2013,2013,8
28-04-2015,2015,4
14-12-2012,2012,12
09-11-2013,2013,11
17-11-2013,2013,11
16-01-2015,2015,1
12-12-2015,2015,12
25-11-2015,2015,11
29-10-2014,2014,10
29-07-2015,2015,7
24-04-2015,2015,4
17-11-2013,2013,11
17-11-2013,2013,11
20-06-2013,2013,6
01-12-2013,2013,12
18-10-2015,2015,10
22-03-2014,2014,3
12-11-2015,2015,11
20-12-2014,2014,12
14-11-2015,2015,11
22-10-2013,2013,10
07-12-2012,2012,12
17-11-2013,2013,11
17-11-2013,2013,11
17-11-2013,2013,11
17-02-2015,2015,2
09-07-2015,2015,7
02-09-2013,2013,9
04-12-2015,2015,12
23-11-2014,2014,11
22-01-2015,2015,1
16-04-2013,2013,4
09-09-2012,2012,9
03-12-2015,2015,12
22-06-2012,2012,6
17-11-2013,2013,11
13-04-2015,2015,4
27-12-2014,2014,12
05-11-2013,2013,11
01-12-2013,2013,12
16-09-2014,2014,9
24-10-2012,2012,10
28-05-2014,2014,5
21-10-2014,2014,10
04-08-2015,2015,8
19-08-2015,2015,8
01-02-2012,2012,2
24-10-2015,2015,10
14-11-2015,2015,11
21-08-2015,2015,8
03-06-2015,2015,6
12-09-2014,2014,9
14-08-2014,2014,8
12-10-2012,2012,10
17-10-2014,2014,10
01-09-2012,2012,9
23-04-2014,2014,4
09-02-2013,2013,2
12-08-2014,2014,8
02-10-2015,2015,10
28-05-2014,2014,5
27-11-2012,2012,11
18-06-2015,2015,6
03-06-2015,2015,6
25-09-2014,2014,9
28-11-2012,2012,11
13-06-2015,2015,6
17-08-2015,2015,8
08-03-2014,2014,3
29-07-2015,2015,7
06-01-2015,2015,1
22-07-2014,2014,7
19-12-2013,2013,12
10-10-2015,2015,10
24-05-2014,2014,5
21-09-2012,2012,9
24-03-2013,2013,3
20-09-2014,2014,9
30-05-2014,2014,5
27-12-2012,2012,12
04-12-2015,2015,12
22-08-2015,2015,8
03-10-2013,2013,10
11-04-2014,2014,4
09-07-2013,2013,7
09-07-2013,2013,7
11-04-2014,2014,4
11-04-2014,2014,4
19-02-2014,2014,2
29-08-2013,2013,8
12-10-2014,2014,10
29-10-2015,2015,10
18-06-2014,2014,6
09-07-2013,2013,7
11-12-2014,2014,12
10-12-2015,2015,12
21-11-2015,2015,11
30-01-2015,2015,1
22-05-2015,2015,5
04-05-2014,2014,5
09-07-2013,2013,7
09-07-2013,2013,7
03-06-2014,2014,6
16-03-2013,2013,3
26-11-2014,2014,11
09-07-2013,2013,7
16-12-2014,2014,12
09-08-2015,2015,8
09-07-2013,2013,7
02-12-2012,2012,12
22-04-2014,2014,4
01-08-2015,2015,8
12-10-2014,2014,10
11-12-2015,2015,12
12-08-2015,2015,8
14-08-2012,2012,8
22-04-2014,2014,4
09-07-2013,2013,7
20-03-2015,2015,3
10-11-2015,2015,11
13-11-2012,2012,11
29-04-2014,2014,4
01-09-2012,2012,9
06-10-2012,2012,10
06-07-2014,2014,7
27-03-2015,2015,3
09-07-2013,2013,7
11-04-2014,2014,4
28-11-2015,2015,11
11-08-2015,2015,8
20-03-2013,2013,3
17-12-2013,2013,12
20-10-2012,2012,10
12-06-2013,2013,6
06-05-2013,2013,5
07-03-2013,2013,3
26-12-2015,2015,12
29-01-2013,2013,1
07-12-2014,2014,12
06-07-2013,2013,7
15-04-2015,2015,4
29-08-2012,2012,8
16-12-2014,2014,12
05-12-2015,2015,12
04-11-2015,2015,11
17-06-2015,2015,6
11-04-2015,2015,4
14-11-2014,2014,11
26-12-2014,2014,12
09-04-2015,2015,4
30-08-2015,2015,8
20-01-2015,2015,1
27-06-2012,2012,6
30-11-2015,2015,11
08-10-2013,2013,10
19-09-2014,2014,9
21-08-2015,2015,8
03-11-2013,2013,11
21-11-2015,2015,11
31-05-2014,2014,5
31-10-2012,2012,10
12-03-2015,2015,3
16-12-2012,2012,12
15-04-2015,2015,4
18-01-2015,2015,1
28-12-2014,2014,12
22-03-2012,2012,3
03-05-2013,2013,5
29-07-2014,2014,7
11-09-2015,2015,9
10-09-2014,2014,9
05-06-2012,2012,6
11-02-2014,2014,2
07-05-2015,2015,5
11-06-2015,2015,6
14-12-2013,2013,12
25-11-2015,2015,11
05-06-2014,2014,6
15-01-2012,2012,1
06-09-2013,2013,9
04-01-2013,2013,1
10-05-2012,2012,5
18-09-2013,2013,9
21-09-2013,2013,9
28-01-2013,2013,1
06-04-2013,2013,4
28-03-2015,2015,3
29-09-2015,2015,9
16-05-2015,2015,5
25-10-2013,2013,10
16-01-2015,2015,1
04-06-2014,2014,6
24-09-2015,2015,9
06-06-2012,2012,6
22-11-2013,2013,11
04-01-2013,2013,1
14-06-2014,2014,6
24-05-2013,2013,5
22-06-2012,2012,6
04-01-2013,2013,1
24-08-2014,2014,8
14-07-2013,2013,7
24-01-2013,2013,1
08-06-2012,2012,6
20-04-2014,2014,4
20-07-2014,2014,7
08-06-2012,2012,6
15-01-2013,2013,1
21-11-2015,2015,11
01-06-2014,2014,6
20-06-2012,2012,6
31-12-2015,2015,12
09-06-2012,2012,6
10-11-2012,2012,11
09-08-2014,2014,8
08-06-2012,2012,6
25-09-2015,2015,9
05-03-2015,2015,3
12-03-2014,2014,3
08-12-2015,2015,12
01-07-2014,2014,7
20-11-2015,2015,11
10-11-2015,2015,11
01-06-2015,2015,6
04-03-2014,2014,3
30-08-2015,2015,8
17-02-2015,2015,2
03-10-2015,2015,10
04-03-2014,2014,3
12-08-2015,2015,8
09-09-2015,2015,9
19-08-2015,2015,8
07-11-2015,2015,11
30-10-2014,2014,10
18-09-2014,2014,9
30-04-2015,2015,4
13-11-2014,2014,11
15-10-2013,2013,10
04-03-2014,2014,3
15-01-2015,2015,1
02-08-2012,2012,8
19-07-2013,2013,7
22-09-2015,2015,9
24-07-2015,2015,7
13-11-2014,2014,11
07-09-2013,2013,9
26-01-2013,2013,1
25-05-2014,2014,5
09-06-2015,2015,6
10-12-2014,2014,12
19-10-2012,2012,10
13-10-2015,2015,10
02-03-2012,2012,3
14-05-2014,2014,5
20-12-2014,2014,12
26-09-2014,2014,9
08-06-2012,2012,6
11-11-2015,2015,11
06-06-2012,2012,6
08-12-2015,2015,12
02-06-2014,2014,6
08-04-2015,2015,4
05-04-2015,2015,4
19-05-2015,2015,5
17-01-2013,2013,1
17-04-2015,2015,4
11-08-2012,2012,8
15-01-2015,2015,1
22-09-2012,2012,9
08-06-2012,2012,6
28-08-2014,2014,8
23-11-2012,2012,11
14-07-2012,2012,7
04-06-2014,2014,6
04-11-2014,2014,11
16-03-2013,2013,3
24-08-2013,2013,8
14-12-2012,2012,12
28-05-2015,2015,5
15-01-2015,2015,1
17-12-2015,2015,12
08-06-2012,2012,6
01-08-2014,2014,8
06-10-2015,2015,10
25-01-2015,2015,1
15-08-2014,2014,8
07-05-2015,2015,5
20-09-2014,2014,9
07-02-2013,2013,2
29-11-2014,2014,11
15-03-2014,2014,3
07-02-2013,2013,2
14-04-2013,2013,4
20-10-2013,2013,10
01-02-2013,2013,2
03-06-2014,2014,6
31-08-2012,2012,8
22-11-2013,2013,11
08-04-2015,2015,4
08-11-2015,2015,11
19-06-2013,2013,6
28-04-2013,2013,4
30-12-2014,2014,12
29-10-2015,2015,10
19-12-2013,2013,12
18-01-2014,2014,1
15-01-2013,2013,1
31-12-2015,2015,12
17-09-2015,2015,9
07-02-2013,2013,2
10-04-2014,2014,4
21-10-2012,2012,10
08-06-2012,2012,6
21-05-2013,2013,5
14-07-2012,2012,7
29-06-2013,2013,6
02-11-2013,2013,11
13-06-2015,2015,6
29-02-2012,2012,2
17-12-2015,2015,12
14-10-2015,2015,10
06-01-2015,2015,1
16-01-2013,2013,1
12-10-2014,2014,10
26-06-2012,2012,6
15-01-2015,2015,1
25-07-2014,2014,7
19-04-2014,2014,4
21-09-2014,2014,9
03-10-2013,2013,10
10-11-2012,2012,11
28-07-2015,2015,7
15-10-2015,2015,10
18-08-2015,2015,8
02-07-2014,2014,7
02-07-2015,2015,7
13-06-2014,2014,6
02-01-2014,2014,1
15-01-2015,2015,1
13-11-2014,2014,11
23-04-2015,2015,4
21-06-2014,2014,6
03-07-2013,2013,7
04-08-2015,2015,8
04-06-2013,2013,6
28-01-2014,2014,1
09-01-2015,2015,1
05-06-2012,2012,6
27-12-2015,2015,12
12-10-2014,2014,10
15-10-2015,2015,10
19-11-2014,2014,11
08-08-2014,2014,8
14-02-2015,2015,2
07-06-2014,2014,6
01-04-2015,2015,4
31-05-2015,2015,5
26-12-2015,2015,12
30-08-2014,2014,8
27-01-2015,2015,1
22-07-2015,2015,7
01-01-2013,2013,1
25-12-2012,2012,12
16-04-2015,2015,4
01-01-2014,2014,1
25-02-2014,2014,2
17-08-2012,2012,8
03-07-2013,2013,7
09-03-2013,2013,3
31-05-2015,2015,5
25-09-2015,2015,9
01-06-2012,2012,6
11-12-2015,2015,12
06-10-2015,2015,10
05-07-2013,2013,7
23-07-2014,2014,7
20-12-2013,2013,12
14-07-2013,2013,7
10-11-2015,2015,11
20-11-2013,2013,11
27-11-2015,2015,11
18-06-2013,2013,6
